,id,density
1570,bmHLeUl-Duz0UbabKDMWVg,60
1571,16CcNj9EZGvGMNgm__-AbQ,9
1572,WmsCUchzV0-B6EXcQS_L1g,82
1573,vbdvY_GOZ29nxctXwbxMcw,102
1574,puAHlkODbjH--3UZ4dZ6_A,15
1575,oqbozCdwuRnqUMMR1aEX2Q,14
1576,tEPgj2yMXvUKkq-SdZa3Pw,56
1577,bOhSXxW09ad9pB2roPgiFw,12
1578,y0NtsMVJJKcJXb2bEyD8KQ,8
1579,MOb6KCdsuv0IVJzWRFxU2g,99
1580,48CB0w4Tw4k-4VEl1mfJkQ,75
1581,fU0sm9rL72C7oYhunndwhA,96
1582,u2JkbkvRSfnQb2pfsX18fQ,113
1583,qGV5JvH4UrpqcnRvoXahMg,82
1584,DFIV8d17PMfdr1IadyooHA,42
1585,LAjvBw-M85p76m9grMReFQ,56
1586,Gw9-WydKktREhoncru8iZA,72
1587,qcQCtM1bULZy0AyWxAC4XA,74
1588,EQpAMzM49u5LiCDLYCFoLQ,13
1589,vuwOYmGD26JwPcMrhqM0qA,96
1590,eqUho5sGedwKQqyEhRnNGQ,94
1591,8r1lxPAsqdM71QYueHgJRA,107
1592,pe75Flq09afy6pkEgSkDKw,112
1593,Yo1NyGm1_CJIQsXjl7zgLg,14
1594,EscJVVW2TUy1VGMwfm59ow,107
1595,1PN_geEcLHvqVvuE_0FUqg,57
1596,awHerqBA6b7vfwfI7BxLIA,111
1597,zijY57ORJ_fijc4qTNAt0g,24
1598,QTW19WcZ9vkeG0iTkTs24A,110
1599,-jIUPH5cidxcyrkl4mC6Ww,90
1600,GgDRkf45C9zV38p7FoxqjA,102
1601,gcX8MbgWGIoHv3VpCLNMCg,89
1602,Y9f22dor_Pm4kZJAZ6GOfw,12
1603,WWUhizRRPR7wRGr0mnBo2Q,57
1604,qGvK2JCkAjqsQkz30sU5_g,90
1605,NI0kFNz0-iornAkH0dVYhQ,58
1606,gsNs4CiZOOkF0ig4wIpb-Q,57
1607,VVHcAebfTvEsyxl0jn4R-w,110
1608,wloTSi-4spBPZOs7krSPdg,21
1609,HUe_2Q-S8ijQAuqS7VybjQ,110
1610,mtdrOFp-pWjQ7KXjvoSkSw,97
1611,lI69j2_bOdFWSp1CBPGYvA,99
1612,rfeOoZAns6nczSBnZ5v6sQ,90
1613,khOBeCOJzg7Y1qpjnlFzEA,85
1614,-IvWvciCuuz1EbiM3EB-sw,112
1615,CC_Wr5HpSrp_XVv9cBDbVg,24
1616,iZU-Bxz_7F55FcX25eV8rw,97
1617,KeYRL03cYzXxOX4h1xkzAg,53
1618,CVTfbRbNmKfvaqvwFumncQ,90
1619,Ygvjo-F5LpDRTwelCTwv-A,97
1620,jSWVccuVldSC4yHW0a0Cig,64
1621,3XFsLgYyfBHEirNOO-CHcg,96
1622,FN8F9a2SL5Q9a317wmXiag,56
1623,b2jyhPHCmwh3lOZwZqlC7g,64
1624,8XR-pIg9ErHLKrIsysoc6g,57
1625,ryBKgiMFBJtYwnLBf627aw,108
1626,67e_-1DsnOCSREPxbUq6nA,102
1627,-zZ2OjM3mpP8tk9TDO7vEg,90
1628,AEfqxVeMSQM_EswX-K7UVg,111
1629,pyWUObb5eJX0Ht5W7cj26Q,99
1630,5jDhWYIqSKM3T39i86IsaA,108
1631,Dto3z2F0Gy8Fn3I-Sw5czQ,116
1632,gJ8VMvMJCAGtXn_ZxhAD0w,88
1633,DwKv-GllrjiAw8UDZdPk2g,99
1634,VjSoKsB0KkcWj2GYCXpS0A,36
1635,TGm1ET-Zp329TORei8mTgw,80
1636,NeElw4rRBXnU3G2sVWfOww,108
1637,o4mdefz4JgVrM2f3VqExuA,14
1638,cmi67h33EdTQXwfI-Yb5mg,9
1639,RFAeXqMAQVu5oLSpUljpzA,5
1640,yUPK0xTN28mQ15iXOo3_1A,9
1641,o1Q_8GvGngZpxz55v6swxQ,117
1642,8Rjy6XV0sRwQkSKNdBBnvw,78
1643,SazeOX_ObBLTEVsD1aYZfQ,93
1644,mBKbVzBU7brvpbdFWq28vA,60
1645,DgqktWK-Zk4qmKNp3fYS8A,37
1646,UdloEeC9yikVGAiLB_tDnw,57
1647,oHWaEAXxxBTuQYzjzAJJrA,65
1648,m0k31Hxo7hWinbU6TsM5MQ,11
1649,SGPCMemueCd_YkmAbiCRHg,8
1650,W59bZGmC3azXY9ZbBMOrXQ,75
1651,iqrhSoglBOcye888y_KMXw,114
1652,7v4Y75pQ-4V93AWtJo8flA,113
1653,hSlbirXmf28wjan-7C_uAA,75
1654,yM23Q0pBqJuZnGmkO65Tvg,9
1655,6sZ-pcKM4MQa03NlpYy2OA,82
1656,EtzxSFjmDxEHv0aA2E5YlA,111
1657,RW1MUAalKF_EF4Z55328Ww,100
1658,HLijTjPuEdhfRzQaPLWSkw,102
1659,7RYpzMNN6cs6NrtmDAJifw,105
1660,3MvgXsZgm1prvhmmXDJz5A,57
1661,_Wo1LyMHNg4TqaQD_DKmbQ,81
1662,12XRGUVOM7jfgsQdxjQ0Ow,20
1663,wjv_9xxOODaqN8e2t4T39g,119
1664,Iiq2vPljVkXoSfk2tCPeBg,91
1665,FtDtQjVNco25pAVQ7Z8-qw,63
1666,6_NKQstcwce9w3TDAfzGvw,57
1667,pRlge0jq4WncvSugj-l-Dg,53
1668,lUGFwX61OGCrAwx2Q9W_qw,24
1669,lz5HahVUKnA9frq9sfPL2A,62
1670,VzKMkJftxePw-1iapzWPtA,5
1671,c5snxLKlBBlVnTnVi8vKkA,21
1672,rCf7JcsE3TVVQKsNmtZY9g,39
1673,VRKsK1ocYoApWkiGOyRxZQ,16
1674,WZUll0VQ501QrA2S8ceEAg,91
1675,QObiS-Ssukbuej2nb0b8IA,116
1676,FiVHTjZFoNIB3Ndh4Cw7Bg,115
1677,7Ji5gm-2bTZjOXma6-qWmQ,25
1678,lcY1O-yCKfk000ygslUZ5Q,116
1679,HLhgDlM6jj7YhaCoSlY5BQ,23
1680,sJBuF8_2LETg7AZMlzQDrg,73
1681,f4Hmi_zF_Ns7V-Oqp2Ad4g,90
1682,NSenOnHMaMQbzyk8nu5zxg,93
1683,uS66QR8Ou7i2jqwnWY45Uw,22
1684,jXFARJIJnU7n2IXIMystkQ,11
1685,1p_5GbcWR9eBMGfwjPaHGw,23
1686,nDrrNAckQEaHf361C6KxnQ,64
1687,h9EKnD9kwDBXp2u_o_PNlA,97
1688,PDmTms61rX5n76QqbI17Lw,114
1689,QyoE-_sZkdSYPBrXaFOkpg,84
1690,SFe9APf0rRYYh0Aqsh2Wmw,33
1691,57kKr9aynXc-BQ1f3ybmzg,49
1692,eLO4Wr73SOn2KMuQXJ8NlA,66
1693,DcldeKafLrd_4ytMJ_PfWg,22
1694,nHtSFhK5nqrxqv8bi8fzrw,58
1695,TgWbrHNaL8n2cgfD_JE9HQ,19
1696,XSZVYonHb44geye0bW64mQ,49
1697,2C6s5XGIJDY6NTZwbKvKDw,25
1698,ZIhS_3awrhFT-j_4EZHaUg,73
1699,H2T2IrSZQiVE_JRXWdbA7w,16
1700,QWxztkEVXkxpEczFQ1dq-Q,101
1701,sW6UhKa7qL4ousqEiVLVTg,116
1702,Dk0LzCsm_WMx4_n31FMtwg,64
1703,b5HrfMRDdbm0YjLS8a9LVw,20
1704,sKGoGRN9sYq_NorWzWYMHg,15
1705,igCjLoSoBTzyLtydS8eecQ,105
1706,HtS0WvDmssXhnxvIH5LNnQ,87
1707,MRVKOhNlv42ybj1rJxQN0Q,43
1708,1bTmsr4COzaqROecYPW25A,87
1709,YVisgsy-clVQk7wz4LFygg,50
1710,jxXtj1teE4SS8VCItcwnBg,53
1711,2l52Be2FP8kCK_0RHfr3_w,21
1712,cs4muvjqU5tbPb7fxgtriA,48
1713,g4MYwDtX5gftn_xcKv1VCg,94
1714,QrH_rUT4S1qVCedCwGgyIQ,92
1715,aWDZNlIQ_4sJXu6YyPiZ_A,72
1716,j-svRNS7AgwA8Wt8bgk-bw,21
1717,1WhOx2nl9PC_o-KclHNPbA,22
1718,rQzF0GZFFCpXPZ8KvHglbw,105
1719,gQPwplZ9_IO43_qGJ5ePaQ,119
1720,7HJ5lKWo5AyzvJSjQ2RgtQ,33
1721,hHsZ4ppvul2odtT_QT2DtQ,4
1722,z2bMq-OFpuLyrIf7qYQkHQ,36
1723,nRw06J0GPMrBpxHhfjEJQg,109
1724,ufYjh2v8bklmo8IvjCChLA,48
1725,bBfWvL-5lBLIQGf6WYRRXg,23
1726,mn3xlkpg6AGMJ6R6dU14fg,84
1727,6IxGE1wQ-hQKwQFY_ac0cQ,64
1728,WXADq5-9r_7Jzh9UEOd68A,93
1729,DuBAVOYQqdDd-471dK8ESQ,19
1730,hZHj9Mba_dlvBbnHh8gUBQ,16
1731,5oJMPc5QhlgZeE1s_dUAGQ,44
1732,i_SgKyXHs8YIXUYWpmKXDQ,58
1733,Piy2j7scJI0DuXQuJdxbyw,111
1734,YaNZ3icPFhFW0azyxM-vjg,102
1735,VB4Slz0PpIkEtLrxqf4TuA,85
1736,TuVlb2BbRKWQMLacnfC-AQ,40
1737,pIdWfahgnQjletg8bHg7nA,97
1738,b11dHGzE73oKV2QE_XjlAw,21
1739,KYSI_arASXi4nk0GlupRbw,110
1740,VaQorUqO_sQDHB0fooJPPQ,8
1741,STwo25wLIiZcrYFVmhBLSg,78
1742,00oxc5eUW5yc5VJcI15W0Q,117
1743,DX7filSto1et0wMcRD8Ugg,19
1744,WrdUFNbL7Mdsn1I5KltCiw,20
1745,PO2QHse_kXnrrNW4EXcpbA,19
1746,PSmohPsBb_nOv0i4onAqVA,115
1747,BCNjnoWSDZzt13GmHzwEtg,18
1748,S8jCZMS9zWaPbJPaTjCGcA,63
1749,II9loejxqUZU_c1hfEnHAg,105
1750,2lVxzKOGVmwasYrwQzhxQg,12
1751,Omym6_gNPDMIRez2muAZ0w,113
1752,OOXOQ97gVnauzAsALcNByw,106
1753,53Fopr1-ypqOeGlOWfNaBQ,30
1754,9xQnSfDtXBQ1kNTp8K6tsA,112
1755,M13QlOUjEuftuH8pE4BGDw,26
1756,Jym1Y-G0Q5E4kOnwZr6vBA,63
1757,6iXXJzG6wJIvlrS07MT0wA,19
1758,utSIVcvsjwUJVJhdizrphA,120
1759,LNmovpVbHI3XXHs3EX3GVg,81
1760,77aiRQPOVO1j6DxrPi8Aqw,55
1761,eUWnK_MdOtUnmCgDWNOEMA,28
1762,akQceWHvzDUbmfom7JS-Dg,88
1763,IfbMy9GXTNyNPPH9XqmZNg,93
1764,a9D1GXwTedZKiNZhEigFLQ,63
1765,nDAFSwYuXWEXt519Fc0luQ,93
1766,Vcr2GA4xgh5k8e85PnzLQg,61
1767,h2VpmE2M1KS5_G78v4pZSQ,81
1768,xvOjD_cdVLmMPaoqqh6wfw,68
1769,dIOMeyu-VvI29SJ96fLT8Q,96
1770,FOAzJD3x-p1zpwCNaJwxyg,85
1771,bT5bQLRn_YJB-jw04ZHSNA,89
1772,UgfP47jtpA5FsWPvd4XjKw,36
1773,jTDGMJyxtqUGBreURMTzAQ,21
1774,naT5l8grMOvozCHL47-teg,78
1775,0g-jILvJuvz6RsI03eW8-g,58
1776,o_AxBnGUith2leHuUFAJnw,29
1777,rxRg_-fwy2sYjC_yGUnCsQ,76
1778,me8HkVGQdaRkd7-mhgnDFw,101
1779,Nn3YvZjarJ9Y9NX7-wN3Xw,115
1780,eN4Kw9bvkHg4tjeQg8B8og,82
1781,ZFAdJP9ycw3tv7saywLpAw,29
1782,p5MuJhZetiNUyVgt9qygqQ,101
1783,CPNE5pnB1KKxDAB6DyV82A,25
1784,2CtCVkIKmRBQeFdfn4P8hg,21
1785,o5NfAb-HF3nROLDFhLVYyA,32
1786,xNRFUAUArvcW9Pcr3n-vEA,100
1787,A7lIjoTGa7MqI2jttCMzzw,23
1788,wb8vdgXZqjOaw_5XXXMC0A,105
1789,smtSsY1ZRHpZYHvgcYqM9w,36
1790,3RXKN1dp29L22m8WfAN9Pw,86
1791,MIeqCotQ5sV2gfJKftgilA,25
1792,q5RSuoJqRVe5hYRJLErdpQ,79
1793,NQc92FiOADxZ2a54JuQjuQ,33
1794,FEz3ZojQ__iAaxh6DPU0iA,93
1795,cqxlZkilUZIgeb8Jl2pM1g,90
1796,a4_pcAqrgbTgC8U3fk0UTw,16
1797,v-zSIPGe3EyXBoqL2iy_vw,17
1798,VgLsOTjRTS853v68rVNNNg,11
1799,a9esIc9QJ13EqmfR14R6SQ,69
1800,t3AgEiuW_p8U9nrpLj4n2Q,72
1801,BbCcisWJ3XN0aaCP0k1T5g,19
1802,XmC6JB79x7mNTUMWrNAPhw,57
1803,bwp_MblDuyvpGDxMztwn1Q,101
1804,QYaihSjvXMPjWvcdEAD25w,21
1805,QC82Ptx_iXJI1sK3V3qbrA,96
1806,VkV9NcJQrnPI4TT5eOTojA,23
1807,3A4lHmjjZCWjBa0-UzF3ww,53
1808,pRz6R7hwGRpeYuiiG4vi5w,26
1809,Eqq4qG5iCcVsBM3DEaEtUQ,78
1810,Gx-3_5sSj8JfeIjVahJE4Q,103
1811,npDP8MyV5xwt4QQ-AhiqQg,40
1812,BRA5zMIKAkpyT1dsm0Tb3Q,20
1813,qJ9bZKCsu5NsWU1aWGdtog,21
1814,0FqajTwIzQVHltOdemdXSw,59
1815,jRC6KOz31AK6PGo1MXWCqQ,18
1816,W4arT-hC60d3PZ8lvRE5iQ,28
1817,tX8USJxwABgCguuVdbbieQ,104
1818,in1Xn96pluKXMkIsKT8EIA,63
1819,AbEaCjtc1_ihDooaYWH4gg,116
1820,6uCP66HB-rMFF0opREuLog,102
1821,zuI15QQzQQkj2_r1CESDdg,82
1822,a7SD-ZC6HlLZaTPwX6dSIQ,14
1823,0QiDw8jcelX9m1AWAnmung,83
1824,TpSjfy9nYvzKZ5Fes2P1pg,21
1825,9vuffS6VWxOPMrfF6UHXaQ,20
1826,lz-YsyxHELaPcs5UsEa4bw,4
1827,Wh3z7XFKCKKMvOvZYM2lbg,7
1828,5RCklr_Ka5XzyAIRG8NMIw,16
1829,DenHRj3ItYp8r0DRPmRlkQ,30
1830,sv5hmxay2YwdMZnFLV3xLA,97
1831,ZFHzPccrwtL2lIDEhMrXvw,114
1832,TRlJPNN97a0zaqy9eBCyyg,89
1833,HaTfIVkaYTeT05kiSq5-uw,58
1834,s5vA8kJ2m0HzeEVVXzD7AA,23
1835,59FY7i8zizzi2DdiBGYnBQ,82
1836,8eZm-qzWSnidPa7dF9Smsw,33
1837,iRDprwwP8gfsZJT7Wy5rBg,9
1838,xcSuEyYB-4QhMI86sGZa0A,57
1839,5XemnFF7ArNANs8SG1czsA,19
1840,HIx76xqLIh5ZoEEShca9lw,103
1841,9Y1I7qtweqyU9af-7AbOrA,117
1842,NE426WjRsgxLqyBXdzaKFA,58
1843,KzIF5mJ0Aod398xOmJdMqg,12
1844,AIcHRDSfs-xaI0y0stkoIA,22
1845,TfbiNxUtfkP2MhI_LtyZHQ,80
1846,NBjajow5fa08WzvweWFlFQ,91
1847,YTvxFLEdcsF5CjDWl0qYYQ,105
1848,Fks0j7dotDeOEqY9MHoTNg,76
1849,vKtCmvs0DuIDAHKdoKhumw,98
1850,QaknSc4cGyKnOV_J9dKBXg,104
1851,8sC3n6i2dAPEfIA89sC7Mw,91
1852,RNgEAZR2tHcvIt44TFEh8w,19
1853,mQk-OMscVf9iBkQ3M7nGdQ,26
1854,a3n-wCLuWf_je2_03BCzig,91
1855,RTUU3Kb2w0mnTa9VVwTFkQ,58
1856,Pwo7Wq4hXSFhjewKWhOIow,87
1857,yFZ-QHNWE0pHlLAPdeuQkQ,101
1858,UuCp9GnX6qegJkhhvqjRng,76
1859,TtU5QGXK58dEBGW4efbS1Q,11
1860,A_Jvg5kEJZHs_1jp28Eg0A,62
1861,IJSjVw2oYIa29zv-hEloqg,69
1862,Am1FdupMZ7wi6L1RpYXVaQ,17
1863,48KaIem5CZNQ1vI8RreFwg,107
1864,LxNQf12J30aXYpG6XxO64w,62
1865,D-2_47bxkx1yeH-QbEoKmA,31
1866,MEket8mffqHK0xP4eDQigQ,115
1867,rohJIKjvlomtQD43opGl9A,115
1868,h8iBcd12h3BhL5rJp7r8PA,20
1869,hBEjPIDD67cAXBOoxvy1EA,84
1870,CzdY0G7_W8jxD2PvPRt16A,32
1871,iahhFOS4Jv-ctkrPVNqbeA,104
1872,y295DQUIn0K1AIshn3wCBg,102
1873,fOOZj3ssdTmq0_POXwszQw,113
1874,3TRop28OWGUfVzkZFcysCQ,53
1875,YOiedf9qAOqZgGg8icuYzA,92
1876,ER4NbzQVnz2d4QFHFLOsRw,26
1877,m8oLpXxX8xoJ3-F4mmD2xg,18
1878,1sbjVlCPlecZ3fBWCfSe5g,106
1879,iojkQtDdkTXVCLFA-EdV-w,84
1880,WZXuFxkcUiCSZppXa6SlZg,101
1881,JhcNEv_AVXyozo41b9XllA,109
1882,6n1Nmox_lF-6fgqFBDS_iA,78
1883,MRP_uy-bMHQKdSN82J7C8g,93
1884,S_u0CcjFYtWDn22PySPc4Q,118
1885,vve-7usll5e6jgpQAjWIFQ,113
1886,0wmqz_HxiZ23XF_dl99OFg,102
1887,uIXsxwm4Pptee8L8c9WfQA,11
1888,k0OuFeFeC84TH1THQDLDVw,69
1889,ww-1ze_epEbd7_xCg3OLPQ,104
1890,eHPpyhAt8lilv93Iouvjfg,115
1891,PmdBYCkR0-O9I0Qv-ucCYw,77
1892,wgMIYuK8a-tZ9TlT1HfcFA,82
1893,ML3Ix4aV0Ed86FPBAAk-bw,117
1894,v38aRGzgtAZtsSsEOhduxg,44
1895,SzZ8J-M_B-6HfXOjwKDTLQ,84
1896,XSCx5JX8ER22BkBHI4UAGg,55
1897,HUT9X-PKrgvv771kVbaStw,106
1898,WPJJt_BVyo7FJktc8xykdw,49
1899,vOZ2iTzZ-iHv3c505xdPWQ,62
1900,zspuM8vx3h7QOqU_DXeT3A,44
1901,fhyVBhRJyWFWiKGQ3Y7B_g,93
1902,t221YqWUG3fdrMM_kLcFYg,102
1903,_KvkLDk2Bjm4ms93zrwJvA,73
1904,glRaeRgGJ-ppEWpTJ3lWWw,105
1905,XsIzqKLl-pGgJm425VOWEA,80
1906,CIozM1mBRxsJdYrZmIZEbA,67
1907,UQCRpupHggXuOmnf_wYbPg,97
1908,VDAnci9BpQJc29L_cFP03Q,87
1909,tcQ9gmYcyHei5HqfsCINrw,48
1910,fYlippzzSo1bI8MTCf2aQA,53
1911,LQM66mv4c9lbfqxdKUs93A,51
1912,7kHzc7i3WjRX4fFNC-44lA,75
1913,P8m9gX4wLCq2fWSQIfbyqQ,55
1914,FuMcpNWX7ORkMSfYnSWmpw,114
1915,QTnVVoqDHw_pZHPVCVfwvA,108
1916,I7pWGmeyLpLVJ3nDY5CGFA,55
1917,xxbgtZ9wpc4GTeFcZH0-Kg,98
1918,stex4_9lkysY5YP6WJhOSA,55
1919,vieCEacu3NFfeA4h4bFwZw,81
1920,J4RRxQRVTVxSI5nGuaxJHg,103
1921,HykSHp-rcU3lWWLnPh3Yhw,69
1922,kvOdQOyvuojr5Gp0QCMRDA,106
1923,oEM6fxWbTDleKJyNL-9imA,103
1924,eb5wQsAxRWp01WYsL3trgQ,101
1925,gZyGAompux5Zmih-wFS-CA,96
1926,bhoMeWG8cFvgOPGUdLYwPA,90
1927,YxOkXIdptkDfZF-GT7Ohtg,79
1928,vJcmM5Sh73f2_K4ksAHRAg,106
1929,2R51vw5SfTiDst8AzMTU_A,55
1930,dz-qahW4SFKUQLUkI0th_w,93
1931,DUD-AUE4N5qbKMo6DBocLQ,29
1932,0LnJukgsM_XIbUFqyKNAyA,89
1933,ZkEsk7CgIbhOlRB8M4O6jw,43
1934,yt0y-gIXG8tpY09ndtW2_A,62
1935,aRM3cVGULiqhiwr1DWTNCg,43
1936,lCGM_ftKzXPQRMSydNAxAA,64
1937,l8hb2SVe3Xm9i8PSv7V34Q,56
1938,Uhh991AaYzopEXIeZEYnqw,99
1939,VzBLYwcWdzmGvf3s4bn-TA,80
1940,LFmbY4GhWlHyWGyb7rjsbQ,66
1941,x2GOUAvseghJ6-c_n5UBmQ,107
1942,uKUvzstdta20UGhzqmvhZg,61
1943,fNQUaVfSraVTp0d7WQbazg,82
1944,aXaPQNlO7yxYCltqFzlhEQ,104
1945,Yl-P1JZmCusGBNStgX9KBA,58
1946,YY_-K8Km12yJEybcnYyHbQ,76
1947,xCerCktWmurLZgE84pI9mA,100
1948,DZ4jGW_MQgbvH5xoKEiq3A,116
1949,l_A7UF2P_tzQqSmEYx63qg,85
1950,B_9_czpNcIa7uGn_xTQdNg,69
1951,Rw9A_fQgqgG1W6EUMxXlpQ,95
1952,rfRe_ivhmsbxWN5UmiOMsg,103
1953,HAD2cMDuPb0AikSa6PNwsQ,106
1954,T5Ix4d_kirKQfA-bqc7yow,104
1955,pBL6KM_e1eQXlIEEp61Uqg,96
1956,_05djMqK3kLNqCmXVttLUQ,56
1957,EXqIhOw4U7dAYP9xRNgfJg,49
1958,OQwWgtN1BWuezgq61w5jBQ,69
1959,rOkeMSqtJ50JWKUTOtxqtQ,71
1960,m7WsQlxHpKaBo0i5QA-5oA,71
1961,7gs4rPu1rmeppxBNtG6Heg,100
1962,UDMDwu_VbiM1O4VhvpKLyA,102
1963,NLsMEtLedzipew31s4GpOQ,101
1964,SYwC7-VRINSgziw75yE4Ow,100
1965,AroAbMI_8aZmYeA84DZg1Q,58
1966,0g6bK6-X_wWX6Noabghkng,109
1967,qPuiRuAQbd-et6Nwy4KDGw,12
1968,Aq9RXVS-gBDO9lt1iN1jIg,42
1969,60CrFnbgb3TsaXekw2-29A,112
1970,W_HnXmXbhPY6XUUJAgbV-w,82
1971,fr5emusHIQsxTmMw3vBkCA,62
1972,3-3UDpqQajwJgl2EhyFYfQ,52
1973,eW8RkWna3-RdQCatHh3Y0A,102
1974,B66bhAmbflmpZBRpk7B5Dg,66
1975,bLCm4eYaSbuNmdIFTu_0Pg,96
1976,ON9AIYDJ4pNXDIR4vFjFzw,62
1977,7tsMMPMAz5mBZcUnFp8ZvA,70
1978,nOB1CvdmDcLSjy8Ii0fWnA,103
1979,kw8F4xpK1TfA-_dmxwE5-g,93
1980,nU3p_FCd603DxK93FwXXaw,45
1981,YQ6SnDTL8IkEeNGHIwOphA,93
1982,44NWdMchFBfqm8vshr6zTg,85
1983,rfOo0FS8ALHgPhXsQi1ovQ,59
1984,p5KAolHr5QnOSuIRsQRxAw,57
1985,3ewndUGlnr4pjWU84xo24Q,102
1986,ec3C09p9N7NwOr8D8Bew7w,57
1987,CNAE1E_uwQF9ehcBAjh-9A,103
1988,AzaBZgvkj8rlgcVyKFvneQ,60
1989,kA8cE7V8G1HdLWQYvWC0NA,113
1990,l82k1IzkFeAvIMONIuLfjg,113
1991,qTnVZ8PdLexwDKY9c97J-g,51
1992,_EouZUtNINqDOppswn7o0w,96
1993,p4W87FFwg7bHQZU5mhCrdw,102
1994,_buRml2cOWXmnt5aESIpjg,63
1995,8juZfNOLr9Z-Mz49P21mAg,31
1996,EuQaFgHjsMXJM9m-Wa4Dyw,42
1997,t6hWFIaFwuHb9B_E9-TqiA,85
1998,eRYufxIj7EDDf1lK4029GA,68
1999,e-2XPGs1Xff06Ne75HfPHQ,61
2000,byWtKRdfUN5QsxHgmFEexw,65
2001,iR5qVClDP_YhaaiwwMnk6A,113
2002,1kp3NQ7ZB4oXQWmp3LcmEA,106
2003,ufA31OvRh63xPmyP__o7LA,101
2004,Y9KoYGCC9TpyFS4PPLtriA,61
2005,bd9qeWhq01EnJBSV5w2KqA,61
2006,lp9g7uKi3xTF5wReyqnR5g,57
2007,zC6mnTREcEOS9MoqEddqXg,43
2008,le3z5pQXk0dDd7Jrmvv1zA,102
2009,skvZDESBYaMtbhstc47QcA,63
2010,R5HnPDYyb2hAIx7eNzrl0w,70
2011,Jg2sNFjDBQYsBc8heoKJrg,65
2012,rGnJ6C_-VHaSIMLeYbhH2A,65
2013,Kxg2752gdjPg7OrgEsgh-g,56
2014,0cZDRRuVIzqTjmE8clmC5A,43
2015,5JbmHiHcc5qvYZX796kG2w,112
2016,XpA2cxnEwgMds2lDWPlrWA,101
2017,jrI7yVT0V9tBd3tKrcdF6Q,91
2018,m_DUj52jtV_3t2_3F5E2eQ,106
2019,sxef-NMxdNI-XEWGMyxVjA,67
2020,xb_G5ujlEjt8vcIGAWEeUA,100
2021,_kU7yUnC0evo9_lxPBq7Rg,98
2022,baHgxjc6DIyXDfbh5FOumw,108
2023,VVxohyVQaP3geSIkKZ4nQQ,108
2024,a31LS-2RuhkrA3b6GCFKZg,103
2025,W-EfpdWN81ORM5f_IkDCHg,108
2026,mmitz4-CifuyX6m9NI9Ftg,87
2027,HrNCHIL1AJrpMBodEmkKEQ,87
2028,PrkRH9J6hhEy_kjTFd6xFg,102
2029,yuRbPfyR7yxqul10FNfS3g,101
2030,NxgpazHnzYWQUR8nyTYYsQ,65
2031,2T1aKnn-Z7vJ7th6TKcenw,111
2032,wNGx_iy2HxGr0YJlrhJbmw,89
2033,28ie3uZIoWBVHTD0JG-LyQ,80
2034,G92TwMwYTUYj0R8EU3ty1g,66
2035,C_tkQmZ8uoywWnAykWucsg,104
2036,GFMRP9TcwLSqjMNArwrhHw,45
2037,PtLs9m1vhYwOWgzb4jLMCA,62
2038,eOExj0ctYrgWgb1oUI_B4Q,103
2039,Y-hGNVROJL_SvEedb6HKGA,79
2040,RMAhPxlaFguTIfJS3V22GQ,112
2041,qrffyVgDy8f7BycS1bmefg,97
2042,Y1hpGpOw7RiRa-jorHeUQg,103
2043,baBHO0FYAdPV2pJZWHm8xA,96
2044,vtqRmb-PpjM8Ikeyj8j7dQ,68
2045,4y1PTBUEpFARNvO8QQIvHQ,99
2046,N4kda5h-dpq_npF__7bQCQ,87
2047,wacEh2GL2JfndmoJK4iq6A,98
2048,eFimDPTPSmyuusqvLvFJ_w,96
2049,4Yls4GUNT2lohs81W3kS0g,69
2050,eejFB3TpNRROHqzWRVx4cw,44
2051,5OngwUgbsD486wOc8CCGRQ,61
2052,EEyAC-ZxU9B1G6El7NOzjQ,102
2053,zpWNQX-TxA12c7W-0Pl3yg,111
2054,ZMY-e_2KpF9PyKP6ebjUHA,99
2055,lqubLdvaVAlSmoxwPp1xJQ,62
2056,EthBshGwUKnmC-GQXMAtrQ,64
2057,wB1uHl_VnEbn7tqigTZKTQ,104
2058,-JybKRRnpOsj1geriIHmWA,41
2059,JE7Xdx2AnktyOMmfRTgGxw,97
2060,IQQPPRRYJb1UyXKNzc8Zeg,103
2061,NqVtOzpFzhV0B87jflfsEg,69
2062,1HkMfnMYeqfdL7H9EsxmYg,50
2063,SycZ74y8YYNym1BtPd80yg,93
2064,eC3nBIziE0ebdtWGjpsL0Q,99
2065,pmfjBbGjE6HF23JPYRXdxw,2
2066,gk8jYhmGLaS-7YG-K6Bd8Q,1
2067,8avHWRsgk5z-CGajk6gNFQ,2
2068,aPgIAvjpe3C2mA2w4WruSQ,8
2069,XinjyDWdj9lD5lX4jRfKNw,19
2070,IQ8Bt6YFW5h3SiL2d-G2Qw,10
2071,JiXDs1z1G_dgUcKiai92CA,10
2072,fON6Lh41hCAyoWeCsPoHxQ,7
2073,vcrPyTXw554tb2LOaNnGSg,7
2074,-m7HfA7d4pSfam8S3z_zMQ,12
2075,l0ytoM68XU9U4J4YNWWVNQ,8
2076,md5qBkhEdymCSEhpZuHAJQ,9
2077,wpBk63AEw1toamkn9OyCXg,8
2078,3-15oomSsu14SvbHglPRvw,8
2079,zoRBslYUQm56jVyKO6MmNA,9
2080,CGTG-D1-opXU6yeHh22onQ,9
2081,plbtOwVBMyXtoNlPqn0jIA,13
2082,JCwyXvqfNtjeA6jW9s6tgg,12
